year,month,day,hour,DEWP,TEMP,PRES,Iws,Is,Ir,season,time_of_day,wind_NE,wind_NW,wind_SE,wind_cv,temp_dewp_gap,wind_pressure,precip_total,is_heating_season,cluster,air_quality,pm2.5
2013,10,1,8,16,18.0,1016.0,4.92,0,0,3,1,0,1,0,0,2.0,4998.72,0,0,0,Unhealthy,131.0
2014,1,30,5,-14,-4.0,1016.0,8.94,0,0,0,0,0,1,0,0,10.0,9083.04,0,1,2,Good,20.0
2011,2,22,0,-6,-4.0,1024.0,0.89,0,0,0,0,1,0,0,0,2.0,911.36,0,1,5,Hazardous,283.5
2011,7,22,11,24,26.0,1004.0,52.09,0,0,2,1,0,0,1,0,2.0,52298.36,0,0,1,Very_Unhealthy,155.0
2011,12,2,23,-1,0.0,1024.0,1.78,0,0,0,3,0,0,0,1,1.0,1822.72,0,1,2,Hazardous,283.5
2011,10,10,7,11,16.0,1025.0,1.79,0,0,3,1,1,0,0,0,5.0,1834.75,0,0,5,Moderate,69.0
2014,9,20,2,17,18.0,1010.0,0.89,0,0,3,0,0,0,0,1,1.0,898.9,0,0,4,Unhealthy,145.0
2013,3,3,14,-18,15.0,1017.0,8.05,0,0,1,2,0,1,0,0,33.0,8186.85,0,1,2,Moderate,38.0
2013,5,3,19,5,19.0,1015.0,16.98,0,0,1,3,0,0,1,0,14.0,17234.7,0,0,1,Moderate,52.0
2013,8,6,9,23,27.0,1000.0,2.67,0,0,2,1,0,0,0,1,4.0,2670.0,0,0,4,Unhealthy,130.0
2010,11,27,3,-22,3.0,1019.0,52.09,0,0,3,0,0,1,0,0,25.0,53079.71000000001,0,1,3,Moderate,49.0
2013,11,18,1,-15,2.0,1027.0,52.09,0,0,3,0,0,1,0,0,17.0,53496.43,0,1,3,Good,13.0
2012,6,16,1,12,18.0,1006.0,30.85,0,0,2,0,0,1,0,0,6.0,31035.1,0,0,0,Good,11.0
2010,9,3,1,20,22.0,1015.0,0.89,0,0,3,0,0,1,0,0,2.0,903.35,0,0,0,Hazardous,283.5
2010,12,21,15,-5,6.0,1011.0,1.79,0,0,0,2,0,0,1,0,11.0,1809.69,0,1,2,Hazardous,283.5
2010,1,10,4,-19,-14.0,1032.0,9.83,0,0,0,0,0,1,0,0,5.0,10144.56,0,1,2,Moderate,62.0
2013,8,5,11,18,28.0,999.0,3.58,0,0,2,1,0,0,0,1,10.0,3576.42,0,0,4,Good,35.0
2012,7,3,13,16,35.0,996.0,6.71,0,0,2,2,1,0,0,0,19.0,6683.16,0,0,5,Good,18.0
2011,7,7,16,10,30.0,996.0,3.13,0,0,2,2,0,0,1,0,20.0,3117.48,0,0,1,Good,16.0
2013,2,15,19,-10,-1.0,1025.0,29.5,0,0,0,3,0,0,1,0,9.0,30237.5,0,1,2,Moderate,63.0
2014,11,3,15,-8,20.0,1018.0,9.39,0,0,3,2,0,0,1,0,28.0,9559.02,0,1,1,Good,10.0
2014,6,18,14,16,30.0,1001.0,5.81,0,0,2,2,0,0,0,1,14.0,5815.81,0,0,4,Moderate,72.0
2011,2,4,23,-11,-3.0,1025.0,25.03,0,0,0,3,0,0,1,0,8.0,25655.75,0,1,2,Moderate,64.0
2011,8,18,16,19,31.0,1009.0,9.84,0,0,2,2,0,0,1,0,12.0,9928.56,0,0,1,Good,23.0
2011,10,31,4,9,11.0,1022.0,0.89,0,0,3,0,0,0,0,1,2.0,909.58,0,0,4,Hazardous,257.0
2011,3,18,9,-4,8.0,1013.0,0.89,0,0,1,1,0,0,0,1,12.0,901.57,0,1,2,Moderate,72.0
2010,1,10,5,-18,-13.0,1032.0,12.96,0,0,0,0,0,1,0,0,5.0,13374.72,0,1,2,Moderate,40.0
2013,5,22,8,10,23.0,1010.0,1.34,0,0,1,1,0,0,0,1,13.0,1353.4,0,0,4,Unhealthy_Sensitive,89.0
2010,9,29,7,5,7.0,1024.0,1.78,0,0,3,1,0,1,0,0,2.0,1822.72,0,0,0,Moderate,72.0
2011,10,22,9,13,13.0,1019.0,1.79,0,0,3,1,1,0,0,0,0.0,1824.01,0,0,5,Hazardous,259.0
2014,11,5,9,3,10.0,1018.0,10.29,0,0,3,1,0,1,0,0,7.0,10475.22,0,1,0,Unhealthy,137.0
2013,2,18,15,-19,4.0,1025.0,7.15,0,0,0,2,0,0,1,0,23.0,7328.75,0,1,2,Good,31.0
2014,7,1,21,22,28.0,1002.0,48.27,0,0,2,3,0,0,1,0,6.0,48366.54,0,0,1,Unhealthy,149.0
2010,3,21,6,-5,1.0,1017.0,0.89,0,0,1,0,0,0,0,1,6.0,905.13,0,1,2,Moderate,51.0
2012,11,7,0,1,2.0,1020.0,0.89,0,0,3,0,0,0,0,1,1.0,907.8,0,1,4,Unhealthy_Sensitive,99.0
2011,7,9,16,15,35.0,1003.0,5.81,0,0,2,2,0,0,1,0,20.0,5827.429999999999,0,0,1,Good,18.0
2011,1,25,19,-22,-5.0,1036.0,3.13,0,0,0,3,1,0,0,0,17.0,3242.68,0,1,2,Good,12.0
2010,10,26,13,-14,7.0,1040.0,12.06,0,0,3,2,0,1,0,0,21.0,12542.4,0,0,0,Good,8.0
2011,1,21,21,-18,-7.0,1029.0,0.89,0,0,0,3,0,0,0,1,11.0,915.81,0,1,2,Very_Unhealthy,154.0
2011,12,9,21,-16,-2.0,1034.0,52.09,0,0,0,3,0,1,0,0,14.0,53861.060000000005,0,1,3,Good,17.0
2013,3,24,23,-10,3.0,1021.0,0.89,0,0,1,3,0,0,0,1,13.0,908.69,0,1,2,Moderate,58.0
2012,2,10,12,-21,2.0,1030.0,2.68,0,0,0,1,0,0,0,1,23.0,2760.4,0,1,2,Good,23.0
2010,12,18,6,-13,-6.0,1013.0,4.92,0,0,0,0,0,1,0,0,7.0,4983.96,0,1,2,Very_Unhealthy,215.0
2014,3,29,11,-1,20.0,1015.0,3.13,0,0,1,1,0,0,0,1,21.0,3176.95,0,1,4,Good,18.0
2013,8,1,8,20,24.0,1003.0,1.79,0,0,2,1,0,1,0,0,4.0,1795.37,0,0,0,Moderate,39.0
2011,3,16,15,-13,11.0,1021.0,12.96,0,0,1,2,0,0,1,0,24.0,13232.160000000002,0,1,2,Moderate,37.0
2011,7,25,13,24,25.0,999.0,3.13,0,0,2,2,0,1,0,0,1.0,3126.87,0,0,0,Moderate,41.0
2013,11,21,17,-11,8.0,1025.0,0.89,0,0,3,2,0,0,1,0,19.0,912.25,0,1,1,Moderate,70.0
2012,12,21,22,-17,-6.0,1035.0,52.09,0,0,0,3,0,1,0,0,11.0,53913.15,0,1,3,Good,15.0
2014,4,11,8,-1,13.0,1021.0,1.79,0,0,1,1,1,0,0,0,14.0,1827.59,0,0,5,Moderate,48.0
2014,10,8,23,13,13.0,1019.0,1.34,0,0,3,3,0,0,0,1,0.0,1365.46,0,0,4,Hazardous,283.5
2011,9,8,1,18,20.0,1009.0,5.81,0,0,3,0,0,1,0,0,2.0,5862.29,0,0,0,Moderate,69.0
2014,12,17,17,-16,1.0,1028.0,0.89,0,0,0,2,0,0,0,1,17.0,914.92,0,1,2,Unhealthy_Sensitive,79.0
2012,8,20,15,23,31.0,1004.0,0.89,0,0,2,2,0,0,0,1,8.0,893.5600000000001,0,0,4,Moderate,72.0
2013,7,18,23,21,25.0,1004.0,1.78,0,0,2,3,0,0,0,1,4.0,1787.12,0,0,4,Unhealthy_Sensitive,86.0
2011,1,29,7,-24,-12.0,1037.0,52.09,0,0,0,1,0,1,0,0,12.0,54017.33,0,1,3,Good,11.0
2012,2,8,13,-24,0.0,1024.0,35.75,0,0,0,2,0,1,0,0,24.0,36608.0,0,1,3,Good,16.0
2013,2,5,16,-4,-1.0,1022.0,1.79,0,0,0,2,0,0,1,0,3.0,1829.38,0,1,2,Unhealthy_Sensitive,96.0
2010,2,22,12,-10,3.0,1020.0,31.3,0,0,0,1,0,0,1,0,13.0,31926.0,0,1,2,Moderate,60.0
2011,6,13,8,17,23.0,1008.0,3.58,0,0,2,1,0,0,1,0,6.0,3608.64,0,0,1,Unhealthy,119.0
2013,5,5,10,10,21.0,1018.0,1.78,0,0,1,1,0,0,0,1,11.0,1812.04,0,0,4,Very_Unhealthy,169.0
2012,3,9,4,-9,-5.0,1029.0,0.89,0,0,1,0,0,0,0,1,4.0,915.81,0,1,2,Unhealthy_Sensitive,93.0
2012,3,13,13,-12,12.0,1018.0,3.13,0,0,1,2,0,0,1,0,24.0,3186.34,0,1,2,Unhealthy,147.0
2012,12,23,8,-26,-12.0,1040.0,52.09,0,0,0,1,0,1,0,0,14.0,54173.600000000006,0,1,3,Moderate,72.0
2012,8,12,12,22,27.0,1005.0,6.26,0,0,2,1,0,0,1,0,5.0,6291.3,0,0,1,Moderate,72.0
2014,9,24,13,14,24.0,1016.0,2.68,0,0,3,2,0,0,0,1,10.0,2722.88,0,0,4,Good,16.0
2013,6,5,8,18,18.0,1013.0,1.79,0,0,2,1,0,0,1,0,0.0,1813.27,0,0,1,Unhealthy_Sensitive,114.0
2012,1,13,0,-14,-7.0,1028.0,11.63,0,0,0,0,0,1,0,0,7.0,11955.64,0,1,2,Unhealthy_Sensitive,100.0
2010,8,23,17,20,28.0,1012.0,6.71,0,0,2,2,0,0,1,0,8.0,6790.52,0,0,1,Unhealthy_Sensitive,76.0
2010,7,15,6,21,24.0,1007.0,0.89,0,0,2,0,0,0,0,1,3.0,896.23,0,0,4,Very_Unhealthy,167.0
2011,4,18,18,-10,19.0,1015.0,12.07,0,0,1,2,1,0,0,0,29.0,12251.05,0,0,5,Good,15.0
2014,10,31,23,10,13.0,1019.0,6.71,0,0,3,3,0,0,1,0,3.0,6837.49,0,0,1,Very_Unhealthy,184.0
2013,12,9,13,-19,7.0,1023.0,52.09,0,0,0,2,0,1,0,0,26.0,53288.07000000001,0,1,3,Good,17.0
2011,8,13,16,24,30.0,999.0,42.49,0,0,2,2,0,0,1,0,6.0,42447.51,0,0,1,Unhealthy,134.0
2012,2,18,7,-22,-10.0,1035.0,16.09,0,0,0,1,0,1,0,0,12.0,16653.15,0,1,2,Good,17.0
2014,7,7,10,22,28.0,1004.0,14.76,0,0,2,1,0,0,1,0,6.0,14819.04,0,0,1,Unhealthy_Sensitive,88.0
2014,5,1,14,14,27.0,1005.0,18.78,0,0,1,2,0,0,1,0,13.0,18873.9,0,0,1,Very_Unhealthy,202.0
2013,3,23,19,-13,7.0,1017.0,47.83,0,0,1,3,0,1,0,0,20.0,48643.11,0,1,3,Good,15.0
2013,3,5,0,-12,7.0,1021.0,34.42,0,0,1,0,0,0,1,0,19.0,35142.82,0,1,2,Unhealthy_Sensitive,80.0
2014,4,2,20,-2,15.0,1020.0,31.73,0,0,1,3,0,0,1,0,17.0,32364.6,0,0,1,Unhealthy_Sensitive,97.0
2013,9,30,17,14,21.0,1017.0,0.89,0,0,3,2,0,0,0,1,7.0,905.13,0,0,4,Unhealthy_Sensitive,92.0
2010,9,13,8,17,23.0,1013.0,6.71,0,0,3,1,0,1,0,0,6.0,6797.23,0,0,0,Unhealthy_Sensitive,114.0
2012,5,11,22,16,18.0,1011.0,0.89,0,0,1,3,0,0,0,1,2.0,899.79,0,0,4,Unhealthy,137.0
2010,1,14,20,-15,-4.0,1029.0,20.56,0,0,0,3,0,1,0,0,11.0,21156.24,0,1,2,Moderate,49.0
2011,11,25,21,-3,-1.0,1026.0,0.89,0,0,3,3,1,0,0,0,2.0,913.14,0,1,5,Hazardous,274.0
2011,7,28,23,27,27.0,1007.0,0.89,0,0,2,3,0,0,0,1,0.0,896.23,0,0,4,Hazardous,269.0
2012,12,9,19,-18,-8.0,1026.0,3.13,0,0,0,3,1,0,0,0,10.0,3211.38,0,1,5,Good,28.0
2012,4,5,8,-14,12.0,1018.0,52.09,0,0,1,1,0,1,0,0,26.0,53027.62,0,0,3,Good,17.0
2012,7,2,15,14,35.0,996.0,3.13,0,0,2,2,0,0,1,0,21.0,3117.48,0,0,1,Good,19.0
2013,6,26,10,21,25.0,998.0,3.58,0,0,2,1,0,0,1,0,4.0,3572.84,0,0,1,Very_Unhealthy,187.0
2013,4,2,1,-13,4.0,1023.0,3.13,0,0,1,0,0,1,0,0,17.0,3201.99,0,0,0,Good,13.0
2011,10,1,0,6,8.0,1025.0,0.89,0,0,3,0,1,0,0,0,2.0,912.25,0,0,5,Moderate,62.0
2010,3,11,10,-10,3.0,1012.0,0.89,0,0,1,1,0,0,0,1,13.0,900.6800000000001,0,1,2,Very_Unhealthy,199.0
2013,7,27,7,22,24.0,1001.0,4.47,0,0,2,1,0,1,0,0,2.0,4474.469999999999,0,0,0,Unhealthy_Sensitive,90.0
2012,10,8,13,14,22.0,1018.0,1.79,0,0,3,2,0,0,1,0,8.0,1822.22,0,0,1,Very_Unhealthy,237.0
2014,2,23,10,-6,2.0,1032.0,1.79,0,0,0,1,0,0,1,0,8.0,1847.28,0,1,2,Hazardous,252.0
2014,4,14,2,7,13.0,1017.0,0.89,0,0,1,0,0,0,0,1,6.0,905.13,0,0,4,Hazardous,262.0
2012,2,2,19,-24,-5.0,1032.0,2.67,0,0,0,3,0,0,0,1,19.0,2755.44,0,1,2,Moderate,57.0
2010,4,10,2,3,8.0,1017.0,7.6,0,0,1,0,0,1,0,0,5.0,7729.2,0,0,0,Unhealthy_Sensitive,102.0
2011,5,27,2,13,14.0,1013.0,0.45,0,0,1,0,0,0,0,1,1.0,455.85,0,0,4,Moderate,72.0
2013,11,19,10,-18,3.0,1027.0,12.96,0,0,3,1,1,0,0,0,21.0,13309.92,0,1,5,Good,22.0
2013,2,15,21,-10,-1.0,1026.0,35.31,0,0,0,3,0,0,1,0,9.0,36228.060000000005,0,1,2,Moderate,66.0
2012,7,16,18,17,32.0,1007.0,16.09,0,0,2,2,0,0,1,0,15.0,16202.63,0,0,1,Moderate,52.0
2013,6,5,13,17,19.0,1012.0,12.08,0,0,2,2,0,0,1,0,2.0,12224.96,0,0,1,Very_Unhealthy,178.0
2012,4,12,22,-3,20.0,1007.0,14.31,0,0,1,3,0,0,1,0,23.0,14410.17,0,0,1,Good,28.0
2013,4,17,1,1,8.0,1013.0,44.7,0,0,1,0,0,0,1,0,7.0,45281.100000000006,0,0,1,Moderate,48.0
2013,4,2,14,-3,17.0,1015.0,12.96,0,0,1,2,0,0,1,0,20.0,13154.4,0,0,1,Unhealthy,144.0
2013,12,22,13,-17,1.0,1031.0,3.56,0,0,0,2,0,0,0,1,18.0,3670.36,0,1,2,Unhealthy,144.0
2012,1,29,12,-21,-1.0,1034.0,0.89,0,0,0,1,0,0,0,1,20.0,920.26,0,1,2,Good,18.0
2013,3,25,11,-8,6.0,1023.0,3.58,0,0,1,1,0,0,0,1,14.0,3662.34,0,1,2,Unhealthy_Sensitive,112.0
2014,11,9,16,-5,15.0,1023.0,9.39,0,0,3,2,0,0,1,0,20.0,9605.97,0,1,1,Moderate,45.0
2014,4,9,4,7,15.0,1009.0,51.86,0,0,1,0,0,0,1,0,8.0,52326.74,0,0,1,Unhealthy,147.0
2010,11,3,4,-1,0.0,1023.0,1.78,0,0,3,0,0,0,0,1,1.0,1820.94,0,1,4,Moderate,72.0
2012,2,27,14,-10,6.0,1022.0,3.13,0,0,0,2,0,0,1,0,16.0,3198.86,0,1,2,Very_Unhealthy,212.0
2014,7,29,7,21,26.0,1004.0,52.09,0,0,2,1,0,0,1,0,5.0,52298.36,0,0,1,Very_Unhealthy,189.0
2012,3,12,12,-20,7.0,1027.0,1.79,0,0,1,1,0,0,0,1,27.0,1838.33,0,1,2,Good,28.0
2014,4,12,6,0,6.0,1017.0,0.89,0,0,1,0,0,1,0,0,6.0,905.13,0,0,0,Unhealthy,143.0
2013,2,18,16,-15,4.0,1025.0,12.07,0,0,0,2,0,0,1,0,19.0,12371.75,0,1,2,Moderate,38.0
2010,1,1,19,-17,-4.0,1017.0,1.79,0,0,0,3,0,1,0,0,13.0,1820.43,0,1,2,Moderate,72.0
2011,4,6,21,4,12.0,1015.0,52.09,0,0,1,3,0,0,1,0,8.0,52871.350000000006,0,0,1,Moderate,72.0
2012,1,21,11,-26,-7.0,1039.0,8.94,0,0,0,1,0,1,0,0,19.0,9288.66,0,1,2,Good,17.0
2010,9,8,7,17,18.0,1016.0,0.89,0,0,3,1,1,0,0,0,1.0,904.24,0,0,5,Unhealthy,133.0
2012,1,3,0,-19,-4.0,1032.0,52.09,0,0,0,0,0,1,0,0,15.0,53756.880000000005,0,1,3,Good,14.0
2014,1,31,0,-7,-1.0,1021.0,39.79,0,0,0,0,0,0,1,0,6.0,40625.59,0,1,2,Unhealthy,137.0
2013,12,19,13,-20,-1.0,1030.0,22.34,0,0,0,2,1,0,0,0,19.0,23010.2,0,1,5,Good,27.0
2012,9,17,3,11,12.0,1017.0,5.81,0,0,3,0,0,1,0,0,1.0,5908.77,0,0,0,Moderate,60.0
2011,11,3,2,7,11.0,1028.0,1.78,0,0,3,0,0,0,0,1,4.0,1829.84,0,1,4,Good,27.0
2013,6,23,6,19,20.0,1005.0,0.45,0,0,2,0,0,0,0,1,1.0,452.25,0,0,4,Unhealthy_Sensitive,103.0
2010,5,14,2,7,14.0,1017.0,0.89,0,0,1,0,0,0,0,1,7.0,905.13,0,0,4,Moderate,61.0
2011,3,8,9,-15,5.0,1024.0,52.09,0,0,1,1,0,1,0,0,20.0,53340.16,0,1,3,Good,19.0
2014,9,18,22,9,21.0,1017.0,20.13,0,0,3,3,0,0,1,0,12.0,20472.21,0,0,1,Moderate,61.0
2013,3,26,22,1,8.0,1010.0,6.71,0,0,1,3,0,0,1,0,7.0,6777.1,0,1,1,Very_Unhealthy,231.0
2012,3,19,20,-2,4.0,1023.0,3.13,0,0,1,3,0,0,0,1,6.0,3201.99,0,1,2,Unhealthy_Sensitive,100.0
2010,10,11,19,4,15.0,1021.0,5.81,0,0,3,3,0,1,0,0,11.0,5932.009999999999,0,0,0,Good,17.0
2014,2,20,0,-7,-2.0,1030.0,29.95,0,0,0,0,0,0,1,0,5.0,30848.5,0,1,2,Very_Unhealthy,152.0
2013,3,24,7,-13,1.0,1025.0,1.79,0,0,1,1,0,1,0,0,14.0,1834.75,0,1,2,Good,18.0
2011,1,9,19,-22,-4.0,1035.0,52.09,0,0,0,3,0,1,0,0,18.0,53913.15,0,1,3,Moderate,72.0
2010,1,25,14,-25,2.0,1032.0,52.09,0,0,0,2,0,1,0,0,27.0,53756.880000000005,0,1,3,Moderate,72.0
2012,8,7,3,24,24.0,1007.0,1.78,0,0,2,0,0,0,1,0,0.0,1792.46,0,0,1,Moderate,67.0
2013,12,13,4,-20,-8.0,1026.0,0.89,0,0,0,0,0,0,0,1,12.0,913.14,0,1,2,Moderate,39.0
2010,5,18,15,8,25.0,998.0,12.07,0,0,1,2,0,0,1,0,17.0,12045.86,0,0,1,Moderate,60.0
2010,5,10,15,-3,23.0,1004.0,52.09,0,0,1,2,0,1,0,0,26.0,52298.36,0,0,3,Good,28.0
2012,10,10,12,-3,21.0,1021.0,10.29,0,0,3,1,0,1,0,0,24.0,10506.089999999998,0,0,0,Good,10.0
2014,7,6,4,22,24.0,1005.0,30.4,0,0,2,0,0,0,1,0,2.0,30552.0,0,0,1,Very_Unhealthy,209.0
2013,2,19,21,-13,-2.0,1028.0,34.43,0,0,0,3,0,0,1,0,11.0,35394.04,0,1,2,Moderate,72.0
2012,7,8,12,24,29.0,1002.0,9.84,0,0,2,1,0,1,0,0,5.0,9859.68,0,0,0,Unhealthy,145.0
2013,9,4,14,17,21.0,1015.0,3.58,0,0,3,2,0,0,0,1,4.0,3633.7,0,0,4,Moderate,74.0
2012,5,4,11,14,29.0,1008.0,1.78,0,0,1,1,0,0,0,1,15.0,1794.24,0,0,4,Unhealthy,130.0
2013,9,30,20,15,18.0,1017.0,1.79,0,0,3,3,1,0,0,0,3.0,1820.43,0,0,5,Very_Unhealthy,164.0
2013,1,19,23,-10,-1.0,1032.0,9.39,0,0,0,3,0,0,1,0,9.0,9690.48,0,1,2,Moderate,72.0
2012,3,8,1,-16,-2.0,1029.0,52.09,0,0,1,0,0,1,0,0,14.0,53600.61,0,1,3,Good,13.0
2011,4,5,7,-1,5.0,1024.0,0.89,0,0,1,1,0,0,1,0,6.0,911.36,0,0,2,Hazardous,254.0
2011,7,8,0,16,21.0,998.0,1.79,0,0,2,0,1,0,0,0,5.0,1786.42,0,0,5,Good,21.0
2012,11,22,7,0,2.0,1021.0,3.58,0,0,3,1,0,1,0,0,2.0,3655.18,0,1,0,Very_Unhealthy,236.0
2011,6,14,7,16,24.0,1004.0,5.37,0,0,2,1,0,0,1,0,8.0,5391.4800000000005,0,0,1,Unhealthy_Sensitive,94.0
2013,9,2,8,14,20.0,1017.0,1.78,0,0,3,1,0,0,0,1,6.0,1810.26,0,0,4,Moderate,43.0
2011,11,18,4,6,7.0,1015.0,13.86,0,0,3,0,0,1,0,0,1.0,14067.9,0,1,0,Unhealthy,127.0
2012,12,21,10,-7,-3.0,1029.0,25.47,0,0,0,1,0,1,0,0,4.0,26208.63,0,1,2,Good,35.0
2012,4,4,19,-16,14.0,1012.0,52.09,0,0,1,3,0,1,0,0,30.0,52715.08,0,0,3,Good,11.0
2011,7,8,11,14,31.0,998.0,5.81,0,0,2,1,0,1,0,0,17.0,5798.379999999999,0,0,0,Good,25.0
2013,1,19,3,-12,-6.0,1027.0,0.89,0,0,0,0,1,0,0,0,6.0,914.03,0,1,2,Hazardous,253.0
2010,12,12,21,-7,0.0,1023.0,2.23,0,0,0,3,0,0,0,1,7.0,2281.29,0,1,2,Unhealthy,140.0
2011,1,2,20,-15,-5.0,1033.0,0.89,0,0,0,3,0,0,1,0,10.0,919.37,0,1,2,Moderate,72.0
2013,1,6,6,-18,-12.0,1029.0,18.32,0,0,0,0,0,1,0,0,6.0,18851.28,0,1,2,Good,30.0
2011,2,14,23,-12,-8.0,1030.0,2.68,0,0,0,3,0,0,1,0,4.0,2760.4,0,1,2,Unhealthy_Sensitive,89.0
2011,3,5,19,-4,7.0,1016.0,1.79,0,0,1,3,1,0,0,0,11.0,1818.64,0,1,5,Unhealthy_Sensitive,108.0
2013,10,24,6,-10,3.0,1027.0,0.89,0,0,3,0,0,0,0,1,13.0,914.03,0,0,4,Good,14.0
2012,11,22,18,-11,4.0,1027.0,42.92,0,0,3,2,0,1,0,0,15.0,44078.84,0,1,3,Good,16.0
2014,4,21,8,2,15.0,1018.0,1.78,0,0,1,1,0,0,0,1,13.0,1812.04,0,0,4,Moderate,48.0
2013,2,17,14,-25,6.0,1019.0,22.35,0,0,0,2,0,1,0,0,31.0,22774.65,0,1,3,Good,14.0
2014,5,2,12,-9,21.0,1017.0,52.09,0,0,1,1,0,1,0,0,30.0,52975.530000000006,0,0,3,Moderate,50.0
2014,6,14,17,16,32.0,1004.0,6.26,0,0,2,2,0,0,1,0,16.0,6285.04,0,0,1,Moderate,50.0
2012,5,21,20,15,24.0,1013.0,18.33,0,0,1,3,0,0,1,0,9.0,18568.29,0,0,1,Unhealthy,119.0
2012,7,5,22,20,22.0,1004.0,4.02,0,0,2,3,0,1,0,0,2.0,4036.08,0,0,0,Unhealthy,122.0
2014,12,26,0,-11,-3.0,1033.0,4.47,0,0,0,0,0,0,1,0,8.0,4617.509999999999,0,1,2,Unhealthy_Sensitive,93.0
2010,8,9,3,22,24.0,1003.0,0.89,0,0,2,0,0,0,0,1,2.0,892.67,0,0,4,Very_Unhealthy,231.0
2010,8,19,5,21,22.0,1011.0,9.84,0,0,2,0,0,1,0,0,1.0,9948.24,0,0,0,Unhealthy_Sensitive,88.0
2010,2,6,5,-11,-7.0,1032.0,25.49,0,0,0,0,0,0,1,0,4.0,26305.68,0,1,2,Unhealthy_Sensitive,85.0
2012,10,30,3,-10,2.0,1028.0,51.85,0,0,3,0,0,1,0,0,12.0,53301.8,0,0,3,Good,10.0
2012,7,4,8,18,27.0,1001.0,0.89,0,0,2,1,0,0,0,1,9.0,890.89,0,0,4,Unhealthy_Sensitive,96.0
2010,5,6,4,0,12.0,1008.0,4.02,0,0,1,0,0,1,0,0,12.0,4052.16,0,0,0,Good,11.0
2014,9,9,14,14,28.0,1009.0,1.79,0,0,3,2,0,0,0,1,14.0,1806.11,0,0,4,Moderate,54.0
2010,5,30,8,11,24.0,1007.0,8.05,0,0,1,1,0,1,0,0,13.0,8106.35,0,0,0,Good,18.0
2014,5,4,7,-7,11.0,1018.0,52.09,0,0,1,1,0,1,0,0,18.0,53027.62,0,0,3,Moderate,51.0
2012,8,25,0,16,21.0,1013.0,8.05,0,0,2,0,0,0,1,0,5.0,8154.650000000001,0,0,1,Unhealthy_Sensitive,90.0
2010,6,22,14,15,29.0,1005.0,26.37,0,0,2,2,0,0,1,0,14.0,26501.85,0,0,1,Moderate,72.0
2012,6,8,11,17,28.0,1001.0,1.79,0,0,2,1,0,0,1,0,11.0,1791.79,0,0,1,Unhealthy_Sensitive,111.0
2011,5,25,22,10,21.0,1013.0,1.79,0,0,1,3,0,0,1,0,11.0,1813.27,0,0,1,Moderate,62.0
2011,1,25,13,-21,-2.0,1035.0,52.09,0,0,0,2,0,1,0,0,19.0,53913.15,0,1,3,Good,21.0
2013,7,15,0,23,24.0,1005.0,0.89,0,0,2,0,1,0,0,0,1.0,894.45,0,0,5,Unhealthy_Sensitive,78.0
2013,9,8,9,15,21.0,1018.0,0.89,0,0,3,1,0,0,0,1,6.0,906.02,0,0,4,Moderate,50.0
2010,7,5,10,11,35.0,1001.0,22.79,0,0,2,1,0,1,0,0,24.0,22812.79,0,0,0,Good,15.0
2012,3,22,8,3,6.0,1024.0,2.68,0,0,1,1,0,0,1,0,3.0,2744.32,0,1,2,Hazardous,282.0
2010,1,4,13,-20,-10.0,1030.0,52.09,0,0,0,2,0,1,0,0,10.0,53652.7,0,1,3,Good,32.0
2013,1,14,18,-5,-1.0,1030.0,17.88,0,0,0,2,0,0,1,0,4.0,18416.4,0,1,2,Hazardous,278.0
2012,1,21,19,-26,-10.0,1036.0,1.79,0,0,0,3,0,1,0,0,16.0,1854.44,0,1,2,Good,14.0
2014,1,2,5,-10,-2.0,1020.0,1.79,0,0,0,0,0,0,1,0,8.0,1825.8,0,1,2,Unhealthy,149.0
2010,7,18,8,21,24.0,1007.0,0.89,0,0,2,1,0,0,0,1,3.0,896.23,0,0,4,Unhealthy_Sensitive,83.0
2013,9,30,0,14,17.0,1019.0,3.12,0,0,3,0,0,0,0,1,3.0,3179.28,0,0,4,Very_Unhealthy,210.0
2011,3,19,1,-9,2.0,1018.0,1.34,0,0,1,0,0,0,0,1,11.0,1364.12,0,1,2,Moderate,72.0
2011,11,13,3,-13,3.0,1024.0,26.82,0,0,3,0,0,1,0,0,16.0,27463.68,0,1,3,Good,6.0
2014,6,2,7,14,19.0,1013.0,1.79,0,0,2,1,1,0,0,0,5.0,1813.27,0,0,5,Good,25.0
2011,10,9,7,14,14.0,1018.0,3.13,0,0,3,1,0,1,0,0,0.0,3186.34,0,0,0,Hazardous,269.0
2013,5,12,12,-9,28.0,1000.0,1.79,0,0,1,1,0,0,1,0,37.0,1790.0,0,0,1,Good,10.0
2011,6,19,10,20,26.0,1008.0,3.56,0,0,2,1,0,0,0,1,6.0,3588.48,0,0,4,Very_Unhealthy,205.0
2014,3,10,16,-9,9.0,1020.0,3.13,0,0,1,2,0,0,1,0,18.0,3192.6,0,1,2,Unhealthy,121.0
2013,1,31,6,-4,-2.0,1025.0,0.45,0,0,0,0,0,0,0,1,2.0,461.25,0,1,2,Very_Unhealthy,208.0
2013,4,11,2,-10,1.0,1019.0,52.09,0,0,1,0,0,1,0,0,11.0,53079.71000000001,0,0,3,Good,29.0
2014,9,23,17,17,18.0,1016.0,1.79,0,0,3,2,0,0,1,0,1.0,1818.64,0,0,1,Moderate,38.0
